SKU,UPS,Regualer Price ,Sales Price ,category,Brand 
3550720,82238311528,4.43,7.99,,
3550738,82238311804,12.95,25.99,,
3550746,82238324000,4.05,8.19,,
3550753,7004851433,5.7,11.49,,
3550787,82238353301,5.6,11.19,,
3550811,82238326277,95.06,170.19,,
3550837,82238325171,14.83,27.69,,
3550852,82238325403,10.81,20.59,,
3550860,82238325405,17.54,30.19,,
3550886,82238356308,3.08,6.19,,
3550902,82238328542,7.51,15.09,,
3550928,82238356845,9.08,18.19,,
3550944,82238328403,9.66,19.39,,
3550977,82238324658,32.7,60.49,,
3551009,82238325174,26.4,52.79,,
3551025,82238325284,31.93,56.99,,
3551058,82238353693,21.99,41.99,,
3551066,82238353695,17.76,32.59,,
3551074,77970902046,6.3,12.59,,
3551082,82238324633,11.04,22.09,,
3551090,82238324617,5.36,10.79,,
3551108,82238324615,8.25,16.59,,
3551116,82238328382,10.01,20.09,,
3551124,82238356316,7.64,15.29,,
3551132,82238356317,7.64,15.29,,
3551157,82238357103,28.84,50.69,,
3551165,82238325175,59.55,109.19,,
3551173,82238354976,3.16,6.39,,
3551181,82238354917,48.11,96.19,,
3551207,82238324721,47.1,82.19,,
3553294,4116717100,5.61,11.39,,
3553898,4116705840,6.7,11.49,,
3554144,76870254282,72.28,26.19,,
3554490,60308426020,5.05,7.09,,
3554516,60308426014,6.74,9.59,,
3554649,4110000563,8.04,10.99,,
3554698,8019656927,4.29,8.59,,
3554912,35777100191,33,54.99,,
3557519,9296104022,15.83,24.59,,
3557931,2571523298,3.67,7.39,,
3558954,4740065853,4.82,8.99,,
3563822,38137003296,4.31,6.49,,
3563830,2429126575,46.11,75.59,,
3563848,2429126193,11.81,19.39,,
3563855,2429126194,11.81,19.39,,
3563863,2429126195,17.76,29.09,,
3563905,2429126198,17.76,29.09,,
3563921,2429126245,29.66,48.59,,
3564325,94922473738,17.88,35.79,,
3564440,1093981444,0,0,,
3564457,1093981544,7.31,12.19,,
3564929,5113119375,22.67,42.29,,
3566742,4116700923,5.28,8.69,,
3566759,4116708016,4.24,9.19,,
3566767,4116700881,4.24,9.19,,
3566783,4116705884,8.59,12.79,,
3566817,4116717101,6.14,11.69,,
3566833,4116705723,4.9,8.59,,
3567013,5805101392,10.47,15.39,,
3567088,4116705877,5.32,9.69,,
3567096,32420869763,18.17,27.09,,
3567146,85777100105,54.95,91.59,,
3567153,85777100104,54.95,91.59,,
3567161,85777100109,82.5,137.49,,
3567195,85777100110,33,54.99,,
3567203,85777100111,55,91.69,,
3567211,85777100129,19.8,32.99,,
3567229,85777100131,122.79,132,,
3567237,85777100133,137.5,229.19,,
3569829,4815592077,9.16,1,,
3570785,9670561449,308.84,483.69,,
3571023,9670561450,275.41,431.29,,
3571130,85849200422,143.81,229.99,,
3571684,85849200469,65.75,17.99,,
3571734,30766788057,11.72,17.99,,
3571809,32420869864,26.7,39.79,,
3572013,5256914059,7.61,17.49,,
3572344,86253000013,32.39,53.19,,
3572674,64015424076,141.68,226.29,,
3572708,84009311233,10.65,17.99,,
3573078,9484125615,5.41,8.69,,
3573185,30132000508,9.24,15.79,,
3573730,30045055024,6.82,11.29,,
3574795,60338220510,81.27,142.59,,
3574977,5800000341,2.09,3.69,,
3575032,19076903210,21.89,33.09,,
3575040,19076902200,9.04,15.09,,
3575388,1548257007,4.9,7.89,,
3575677,80882911836,10.39,1.49,,
3575834,38137116885,3.6,5.49,,
3579281,80882911841,10.39,1.49,,
3580479,94922072948,6.77,10.99,,
3580495,88941165012,12.24,21.29,,
3580669,33932806506,15.63,34.79,,
3580917,84009311514,9.78,15.99,,
3581188,30573023020,3.7,5.19,,
3581303,84009311526,7.95,13.49,,
3581352,3700096168,24.2,30.99,,
3581386,4422406878,6.92,10.79,,
3581444,74098527619,3.96,5.49,,
3581451,84009310315,4.07,6.99,,
3581469,84009310454,4.39,6.99,,
3581477,84009310457,4.07,6.99,,
3581485,84009310460,4.39,6.99,,
3581758,84009311537,9.53,16.49,,
3581907,3373200092,2.04,4.89,,
3581949,3373200017,2.97,8.19,,
3582368,8680086019,9.86,14.89,,
3582376,68289121051,6.13,12.39,,
3582442,84009311539,9.78,16.49,,
3582467,84009311561,9.18,14.09,,
3582525,1650059286,4.02,8.09,,
3582541,1650059283,4.02,7.29,,
3582616,1650059288,14.37,18.39,,
3582749,89611600122,8.4,13.69,,
3582772,30696903328,6.66,12.19,,
3584455,78622774015,25.5,39.99,,
3584570,73112400003,8.78,15.79,,
3584588,73112400004,8.78,15.79,,
3584596,73112400006,8.78,15.79,,
3584604,73112400008,18.19,30.69,,
3584612,73112400007,8.78,15.79,,
3585395,4422461270,2.99,5.69,,
3586302,4116735100,5.92,9.99,,
3586310,4116735121,17.53,25.29,,
3586328,4116735122,21.43,29.89,,
3586336,4116735103,30.4,42.39,,
3586344,4116735301,8.97,12.99,,
3586617,36961803701,3.52,5.79,,
3587045,30045048826,4.19,7.39,,
3587367,35310020215,17.26,21.99,,
3587375,35310020225,29.03,33.69,,
3588183,7214001945,12.22,17.59,,
3588308,1571835002,21.03,28.79,,
3588944,85000144927,30.24,51.99,,
3590502,85000672702,5.73,8.99,,
3590544,74973501436,210.64,62.19,,
3591674,9670560858,275.41,431.29,,
3591831,9670559975,337.9,506.79,,
3591849,9670559976,302.81,454.19,,
3591922,32878580008,8.24,15.09,,
3592110,9670559977,328.7,493.09,,
3592128,9670560927,337.9,913.29,,
3592136,9670560928,302.81,818.39,,
3592144,9670560929,328.63,945.89,,
3592151,9670561001,270.09,729.99,,
3592458,9670560857,335.2,524.99,,
3592466,9670560856,308.84,483.69,,
3592474,9670560855,344.56,539.59,,
3592516,9670559978,270.09,405.09,,
3593068,34948334142,1.22,1.39,,
3593357,34948000301,1.85,3.09,,
3593589,34948000355,1.1,1.89,,
3594017,4138809701,2.77,4.79,,
3594090,36809400462,78.96,128.19,,
3594264,31031031840,4.39,7.79,,
3594389,2571595052,12.12,4.99,,
3594413,34948334105,4.15,2.09,,
3594702,4116704125,9.12,14.49,,
3595287,84009310219,4.07,6.99,,
3598455,84009310944,25.63,2.79,,
3598497,30299500004,7.26,10.99,,
3598505,30299500104,7.26,10.99,,
3598703,4110000621,3.3,4.79,,
3603016,61247922695,3.89,7.99,,
3603263,84009310810,4.82,7.59,,
3603289,84009310455,4.39,6.99,,
3603768,30997137022,1.46,3.29,,
3603925,86769300026,24.64,3.29,,
3604485,84009310336,4.39,6.99,,
3604808,31284356801,10.65,18.69,,
3604832,3700097658,3.53,4.99,,
3604840,3700097660,3.53,4.99,,
3604899,3700097673,3.06,4.09,,
3606134,85820400411,36.03,59.19,,
3606142,85820400409,36.03,59.19,,
3606159,85204004085,36.03,59.19,,
3607793,86199700030,4.91,7.79,,
3608502,19067900006,4.66,7.89,,
3608510,19067900016,4.66,7.89,,
3608940,80882910001,10.56,1.79,,
3609625,86240400003,1148.23,1802.59,,
3609898,36126932560,27.25,48.69,,
3609906,36126991060,53.88,80.29,,
3611159,35099173690,65.74,91.69,,
3611886,19067900001,7.54,12.89,,
3611910,19067900008,7.54,12.89,,
3611928,19067900011,7.54,12.89,,
3611985,19067900018,7.54,12.89,,
3613015,2000201700,3,1,,
3613106,3600015063,3.17,4.39,,
3613114,3600015073,3.17,4.39,,
3613122,3600015080,3.17,4.39,,
3613825,82775502401,5.78,9.59,,
3613957,73362021995,5.35,6.39,,
3613965,73362034016,8.75,9.29,,
3614096,7940059301,6.24,9.89,,
3614153,7940067025,5.18,8.19,,
3614179,7940059303,6.73,9.99,,
3614187,7940059147,7.29,11.49,,
3614229,78070790155,0.74,1.49,,
3614724,70084795015,216.89,361.49,,
3614732,70084795022,214.28,357.19,,
3614765,70084795039,214.28,357.19,,
3614773,70084795046,212.96,354.99,,
3614781,1072452737,6.84,9.99,,
3614799,1072452744,7.99,13.29,,
3614906,60308449125,3.61,4.59,,
3614922,60308449126,4.43,5.69,,
3615069,60308449170,4.43,5.69,,
3615119,60308449180,4.43,5.69,,
3615226,3700097678,3.06,4.09,,
3615598,2279618011,6.86,10.19,,
3615606,2279618012,6.86,10.19,,
3615648,2279618022,6.01,9.29,,
3615663,2279618031,6.01,9.29,,
3615713,2279618051,6.86,10.59,,
3615721,2279618052,6.86,10.19,,
3615754,2279618061,6.86,10.19,,
3615762,2279618062,6.86,10.19,,
3615788,2279690090,5.99,9.69,,
3615796,2279690092,5.99,9.69,,
3616448,85287000463,5.06,8.99,,
3616463,85287000464,5.06,8.99,,
3616521,86817600015,33.99,54.59,,
3617164,3320000546,2.99,4.69,,
3617446,3160402953,7.29,11.99,,
3618386,80946000002,6.47,10.69,,
3618402,80946000026,6.47,10.69,,
3618410,80946000033,6.47,10.69,,
3618428,80946000019,6.47,10.69,,
3619111,34533410016,12.56,19.09,,
3619129,84009310299,5.5,9.19,,
3619137,84009310657,8.44,14.19,,
3619145,84009310239,5.01,6.09,,
3619152,84009310280,4.58,6.09,,
3619160,84009310319,3.66,6.19,,
3619178,84009310390,3.23,4.09,,
3619186,84009310258,4.89,8.19,,
3619202,84009310238,6.72,11.19,,
3619210,84009310282,4.27,5.09,,
3619228,84009310232,5.38,8.99,,
3619236,84009310308,10.34,16.19,,
3619244,84009310309,16.83,26.39,,
3619251,84009310302,3.91,5.49,,
3619269,84009310240,4.76,6.09,,
3619277,84009310241,6.11,8.19,,
3619285,84009310285,5.5,9.19,,
3619293,84009310644,7.15,9.09,,
3619301,84009310244,3.97,5.69,,
3619335,84009310270,5.07,7.09,,
3619343,84009310262,4.27,6.19,,
3619350,84009310268,7.77,10.19,,
3619368,84009310263,6.54,7.99,,
3619384,84009310296,5.47,6.19,,
3619392,84009310481,4.89,8.19,,
3619400,84009310274,4.89,8.29,,
3619418,84009310271,4.27,5.59,,
3619426,84009310243,7.15,11.19,,
3619434,84009310267,4.58,6.19,,
3619459,84009310321,3.36,5.79,,
3619467,84009310660,5.8,9.99,,
3619483,84009310662,5.44,7.39,,
3619491,84009310646,3.66,6.29,,
3619509,84009310225,3.97,5.59,,
3619517,84009310226,5.19,7.79,,
3619525,84009310227,5.07,7.79,,
3619533,84009310228,3.48,4.49,,
3619541,84009310229,2.93,4.09,,
3619566,84009310265,4.7,7.99,,
3619574,84009310645,7.95,13.19,,
3619582,84009310647,4.15,6.99,,
3619590,84009310324,6.91,11.59,,
3619608,84009310658,5.68,9.59,,
3619616,84009310391,5.68,7.99,,
3619624,84009310230,3.78,6.49,,
3619632,84009310306,8.57,14.49,,
3619640,84009310231,2.81,4.09,,
3619665,84009310323,3.97,5.39,,
3619673,84009310277,6.6,11.19,,
3619681,84009310333,6.11,8.19,,
3619699,84009310237,4.76,7.99,,
3619707,84009310482,7.03,9.19,,
3619723,84009310835,6.72,10.19,,
3619731,84009310266,6.05,7.79,,
3619749,84009310233,5.13,8.69,,
3619756,84009310648,8.51,14.19,,
3619764,84009310381,8.08,13.49,,
3619772,84009310326,9.98,16.79,,
3619798,84009310574,6.72,11.29,,
3619806,84009310283,5.93,10.19,,
3619814,84009310571,4.58,7.69,,
3619822,84009310289,4.89,8.29,,
3619848,84009310236,3.97,6.69,,
3619863,84009310242,3.36,5.69,,
3619871,84009310235,3.97,6.69,,
3619889,84009310380,3.66,4.59,,
3619905,84009310576,4.27,6.09,,
3620077,4815592214,11.32,1.49,,
3620119,4815594067,10.01,1,,
3621240,84009310046,4.07,6.99,,
3621257,84009310312,4.39,6.99,,
3621331,84009310459,4.07,6.99,,
3621356,84009310711,19.13,26.09,,
3621398,84009310830,6.05,7.19,,
3623253,4858200456,5.73,9.49,,
3623725,67274410084,29.03,1.29,,
3623774,67274460552,19.7,1.89,,
3624152,3160402841,9.61,14.69,,
3624277,4116704104,6.32,10.69,,
3624285,4116701706,2.65,6.59,,
3624392,4116701046,2.34,5.79,,
3624590,4116701109,5.47,9.29,,
3625035,4138800543,4.03,8.69,,
3625159,46964245534,435.34,652.99,,
3625621,4116701314,5.47,9.29,,
3625704,38137117127,2.74,5.89,,
3625753,3700085924,30.49,8.59,,
3625761,3700085925,26.97,7.59,,
3625779,3700085926,30.49,8.59,,
3625886,3700087076,2.75,3.89,,
3625902,4138800732,3.56,6.49,,
3625910,4138800730,6.08,10.99,,
3626942,4329256422,4.08,6.79,,
3627197,88827741737,3.17,6.89,,
3627239,85140900700,2.94,6.19,,
3627254,2351361801,7.09,11.59,,
3627726,38137117151,2.65,5.29,,
3628229,5113121276,6.8,13.39,,
3629284,7744949806,12.96,2.49,,
3629292,7744949754,12.96,2.49,,
3629300,7744949751,12.96,2.49,,
3629318,38137117129,2.74,5.89,,
3629599,7124934124,7.78,9.49,,
3629870,7116484121,3.49,6.69,,
3630191,3700098729,3.47,5.19,,
3630217,3700098727,7.8,11.49,,
3630241,3700089909,4.54,6.79,,
3630266,3700089907,5.89,8.79,,
3630274,7301071132,7.68,11.39,,
3630282,7301071133,7.68,11.39,,
3630779,31254600297,3.78,6.79,,
3630787,31254600299,4.08,6.79,,
3630795,31254600303,4.08,6.79,,
3631389,85140900702,4.02,8.49,,
3631462,7124934125,7.78,9.49,,
3631470,7124934127,7.78,11.79,,
3631579,7124934126,7.78,11.79,,
3632387,7418244798,2.19,2.99,,
3632718,7957310595,4.06,10.69,,
3632726,7957310958,3.94,8.49,,
3632759,7957310563,3.73,9.29,,
3632775,7957310916,8.59,18.79,,
3632783,7957310878,8.5,20.89,,
3632841,31031043001,6.09,11.49,,
3633195,3500055682,4.69,6.49,,
3633484,5310038470,6.22,7.99,,
3633518,5310038480,6.22,7.99,,
3634060,4116709412,5.14,9.09,,
3634227,31015807801,3.28,5.29,,
3634235,34533430502,6.95,12.89,,
3634466,31031032945,5.71,11.39,,
3635729,4116705810,6.59,11.49,,
3635752,4116717201,6.59,13.89,,
3635943,85767000207,6.05,9.69,,
3636610,2318514201,2.83,6.49,,
3636743,31284357122,5.13,9.99,,
3637550,2360103301,12.26,24.49,,
3637592,2360101580,13.03,26.09,,
3637683,2360102610,38.06,76.09,,
3637881,7631451018,11.31,18.09,,
3637980,4740065889,10.48,15.29,,
3638145,8392624900,15.68,27.69,,
3638384,38137119059,3.54,6.99,,
3638483,38137119060,3.82,6.99,,
3638491,38137119057,3.54,6.99,,
3639853,64015423530,132.04,206.79,,
3640117,30096072416,11.3,17.99,,
3640851,7418244578,2.19,2.99,,
3640943,30005486890,10.4,15.99,,
3640950,30005486990,10.4,15.99,,
3640968,7631460145,9.62,18.09,,
3641057,5113120489,7.94,19.89,,
3641065,5113120491,7.94,19.89,,
3641073,5113120492,8.71,19.69,,
3641081,5113120493,8.72,19.99,,
3641099,5113120494,7.91,19.79,,
3641149,5113120495,7.93,19.89,,
3641354,32390003904,8.25,13.19,,
3641362,32390003902,8.29,13.29,,
3641388,32390003920,4.92,8.99,,
3641586,2318597451,4.69,11.59,,
3641735,81000031808,27.35,39.19,,
3641842,7007464624,36.17,2.59,,
3641883,7007464799,84.99,141.69,,
3641933,7007464810,40.13,66.89,,
3641974,7007464817,168.17,280.39,,
3642006,7007464826,160.78,267.99,,
3642014,7007464829,120.12,200.29,,
3642030,7007464626,38.02,2.69,,
3642048,7007464833,31.42,51.99,,
3642055,7007464835,35.11,59.19,,
3642097,7007464899,42.89,64.09,,
3642113,7007464901,42.89,64.09,,
3642121,7007464904,50.96,79.59,,
3642170,7007464906,50.96,79.59,,
3642204,7007464910,50.96,80.49,,
3642212,7007464629,32.21,2.29,,
3642220,7007464912,53.33,88.89,,
3642287,7007464921,45.79,76.29,,
3642311,7007464924,45.79,76.29,,
3642337,7007464926,45.23,75.39,,
3642378,7007464928,45.79,76.29,,
3642493,7007464634,33.79,55.99,,
3642501,7007464758,31.24,52.49,,
3642519,7007464793,67.64,112.79,,
3642550,7007464795,84.99,141.69,,
3642576,7007464797,84.99,141.69,,
3642717,64193220214,8.8,11.39,,
3642790,38137116869,4.18,6.29,,
3643418,81000031806,15.6,24.09,,
3643509,3076867368,6.25,9.49,,
3643533,3076874267,15.73,23.89,,
3644150,81000031809,18.83,26.99,,
3644606,61679731797,63.86,95.79,,
3644614,61679731798,62.39,93.59,,
3644929,7379627000,78.35,111.19,,
3644937,1650056417,4.39,7.79,,
3644952,1650056418,5.69,8.89,,
3644960,1650056730,5.69,8.89,,
3644994,1650056675,5.47,8.89,,
3645025,1650056676,5.69,8.89,,
3645223,3600046458,36.17,5.79,,
3645298,3600046481,36.17,5.79,,
3645744,81000031805,15.84,24.49,,
3646403,4116732073,3.27,5.99,,
3646791,74983660011,2.99,5.99,,
3646825,74983660021,2.99,5.99,,
3646858,74983660031,2.99,5.99,,
3646866,74983660051,2.99,5.99,,
3646874,74983660041,2.99,5.99,,
3647260,85140900701,4.02,8.49,,
3647302,38290204289,25.28,50.79,,
3647328,4110008647,5.52,6.99,,
3647617,30087143441,78.94,1.79,,
3647625,30087143341,78.94,1.79,,
3647633,38137116724,15.28,25.69,,
3647906,1101757011,9.69,16.99,,
3647930,1101757021,9.69,16.99,,
3647955,30045011321,7.42,10.69,,
3648003,7214000250,5.95,10.09,,
3648011,1111163853,5.31,8.99,,
3648029,1111163794,5.31,8.99,,
3648318,36761811128,7.89,14.19,,
3648375,1111163463,7.13,9.79,,
3648383,1111163464,7.69,9.79,,
3648904,83124800537,5.03,10.59,,
3650322,2429128596,37.94,2.59,,
3650348,2429128635,45.79,3.19,,
3650355,2429126556,39.89,5.49,,
3650371,2429129006,16.56,2.29,,
3650413,2429128638,11.38,1.59,,
3650421,2429127587,25.2,2.59,,
3650462,2429128606,18.9,2.59,,
3650496,2429127588,24.3,3.29,,
3650520,2429128621,24.49,2.29,,
3650538,2429128668,29.59,2.69,,
3650546,2429128593,18.72,3.89,,
3650561,2429126015,33.7,4.59,,
3650579,2429127438,21.47,2.99,,
3650587,2429126293,39.48,6.49,,
3650595,2429126292,39.48,6.49,,
3650603,2429126255,26.93,3.69,,
3650611,2429128609,19.81,2.69,,
3650629,2429128449,28.66,3.89,,
3650637,2429126250,26.89,4.89,,
3650645,2429126587,28.51,2.59,,
3650652,2429126586,25.73,2.69,,
3650678,2429127175,26.46,3.59,,
3650686,2429128677,10.32,4.29,,
3650702,2429128618,22.9,3.19,,
3650710,2429127458,31.08,4.29,,
3650918,30023577330,14.83,21.09,,
3651817,3700097464,5.78,8.39,,
3651833,4110081132,4.65,8.29,,
3652898,1111163852,5.73,8.99,,
3652906,1111163808,5.73,8.99,,
3653516,84009310311,4.39,6.99,,
3653524,84009310052,4.39,6.99,,
3653540,84009310461,4.39,6.99,,
3653573,84009310593,5.1,8.69,,
3653581,84009310203,7.04,10.49,,
3653599,84009310080,9.92,15.69,,
3653615,84009310101,13.97,18.99,,
3653631,84009310627,7.04,9.59,,
3653656,84009310594,3.73,5.49,,
3653698,84009310595,10.56,15.49,,
3653722,84009310195,4.79,7.19,,
3653730,84009310579,4.28,5.59,,
3653771,84009310500,7.8,11.79,,
3653797,84009310585,7.73,11.19,,
3653813,84009310190,7.15,10.49,,
3653847,30395224391,9.63,12.09,,
3653870,84009310586,5.53,7.69,,
3653896,84009310528,6.63,9.79,,
3653904,84009310192,7.79,13.29,,
3653920,84009310208,13.21,18.99,,
3653946,84009310530,9.79,14.19,,
3653953,84009310597,11.11,17.99,,
3653961,84009310598,10.35,15.49,,
3654001,84009310599,6.89,9.99,,
3654019,84009310149,5.1,7.19,,
3654027,84009310175,7.11,10.99,,
3654035,84009310588,4.59,6.59,,
3654076,84009310128,5.36,7.99,,
3654092,84009310600,5.6,7.99,,
3654100,84009310137,7.18,10.99,,
3654126,84009310602,11.83,18.19,,
3654134,84009310604,4.93,6.99,,
3654142,84009310123,5.23,8.49,,
3654159,84009310603,8.36,12.19,,
3654167,84009310618,3.23,4.99,,
3654191,84009310531,8.57,12.59,,
3654209,84009310532,4.99,7.49,,
3654217,84009310606,5.51,8.19,,
3654225,84009310605,9.64,14.79,,
3654233,84009310110,8.16,11.99,,
3654266,84009310206,6.4,8.79,,
3654282,84009310607,6.11,8.59,,
3654290,84009310608,9.53,14.19,,
3654316,84009310130,12.1,20.09,,
3654324,84009310469,10.61,15.69,,
3654357,84009310513,4.59,6.29,,
3654381,84009310609,4.79,6.59,,
3654399,84009310061,9.49,13.79,,
3654431,84009310611,6.18,9.29,,
3654464,84009310612,7.43,9.69,,
3654480,84009310613,7.43,9.99,,
3654498,84009310614,6.89,9.69,,
3654506,84009310615,6.89,9.99,,
3654514,84009310616,4.07,5.19,,
3655040,32997812810,39.6,64.69,,
3655800,4740065887,15.16,22.09,,
3655933,5113119398,16.77,34.49,,
3655958,5113120453,12.05,24.79,,
3655966,5113119397,16.77,34.49,,
3658812,84009310570,5.99,8.99,,
3658838,84009310297,5.07,7.79,,
3658846,84009310298,9.17,15.29,,
3658853,84009310656,3.78,6.49,,
3658879,84009310328,12.23,20.49,,
3658895,84009310287,2.87,4.29,,
3658903,84009310278,6.59,10.19,,
3658937,84009310292,6.11,9.19,,
3658945,84009310383,4.7,7.99,,
3658952,84009310334,4.89,8.19,,
3658960,84009310572,4.89,8.19,,
3658994,84009310281,5.8,9.99,,
3659000,84009310304,7.53,11.19,,
3659018,84009310264,3.6,6.19,,
3659026,84009310392,6.91,11.59,,
3659034,84009310332,4.27,6.19,,
3659059,84009310273,8.56,14.49,,
3659067,84009310272,13.28,22.29,,
3659075,84009310368,15.61,25.99,,
3659091,84009310575,3.48,5.39,,
3659109,84009310300,5.19,7.19,,
3659117,84009310305,7.64,12.79,,
3659133,84009310234,4.58,7.69,,
3659166,84009310577,4.89,8.19,,
3659216,84009310578,4.89,8.29,,
3659224,84009310659,3.36,5.69,,
3659232,84009310946,3.97,6.69,,
3659265,84009314000,4.52,5.89,,
3659273,84009314001,5.5,9.29,,
3659281,84009314002,7.33,10.69,,
3659299,84009314003,4.89,8.29,,
3659307,84009314004,4.27,7.29,,
3659349,84009314005,8.45,12.89,,
3659356,84009314006,2.74,3.59,,
3659562,8305910001,8.11,18.79,,
3659752,3600046569,5.34,5.69,,
3659778,3600046558,13.39,14.19,,
3659786,3600046559,13.39,14.19,,
3659794,3600046560,13.39,14.19,,
3660016,9492246965,18.28,36.59,,
3660289,7116484126,3.49,6.69,,
3660578,7050101790,8.29,11.09,,
3660909,30299388906,7.98,12.19,,
3660917,30299388908,7.5,12.49,,
3661204,7940064949,3.39,5.49,,
3661212,7940064948,3.39,5.49,,
3661709,7214011195,13.07,3.39,,
3662012,9819300019,2.67,4.99,,
3662038,36519768102,2.4,5.19,,
3662798,72251004000,7.29,10.69,,
3663481,7957301111,0.99,2.09,,
3663549,7957301103,1.57,3.19,,
3664380,30187550606,3.96,6.59,,
3664679,84009314007,5.5,8.19,,
3664687,84009314008,4.94,5.59,,
3664760,36373611151,3.38,6.69,,
3665213,1650055817,14.22,21.49,,
3665635,8037601568,2.14,4.59,,
3665965,30316204030,11.75,15.69,,
3665973,7116434316,4.5,6.69,,
3666153,70503100502,201.43,302.19,,
3666179,70503100503,373.01,559.49,,
3666245,70503100504,857.92,1286.79,,
3666286,70503100507,195.75,293.59,,
3666302,70503100508,126.81,190.19,,
3666336,70503114783,410.83,616.19,,
3666369,70503123013,383.37,575.09,,
3666385,36371305024,3634.35,5451.29,,
3666716,7116433306,18.04,3.19,,
3666757,7116433307,16.96,2.99,,
3667755,4740065038,12.61,16.49,,
3667870,2318500001,6.64,13.99,,
3668266,72251002900,6.7,8.79,,
3668290,9670560906,323.97,506.39,,
3668316,9670560907,297.01,445.49,,
3669199,31011903955,2.52,4.39,,
3669207,31011904303,8.46,10.99,,
3669231,31011904301,3.76,6.39,,
3669272,36519768101,2.4,5.19,,
3669876,36961801854,6.61,11.09,,
3669934,36961800701,7.47,12.29,,
3670296,36961802601,1.49,2.69,,
3670304,36961802302,3.44,14.69,,
3670429,36961800901,3.81,6.39,,
3670981,30766725031,6.04,8.99,,
3672094,38290305493,15.9,31.79,,
3672466,3700075598,38.08,7.99,,
3673621,64786518573,10.68,16.99,,
3673688,3980003506,14.48,21.69,,
3673696,3980007933,14.48,21.69,,
3673837,82238321012,14.91,29.79,,
3673845,82238354345,43.7,72.83,,
3673852,82238357104,28.83,50.69,,
3673860,82238357105,28.83,50.69,,
3673886,82238354844,5.63,11.29,,
3673894,82238324653,36.41,67.79,,
3673902,82238354729,16.01,27.99,,
3673928,82238354731,16.01,27.99,,
3673936,82238325199,22.85,45.69,,
3673969,82238358055,26,51.99,,
3673977,82238356307,5.36,10.69,,
3673985,82238325406,4.46,9.99,,
3674017,82238354505,11.36,22.69,,
3674033,82238325173,15.98,28.99,,
3674041,82238324646,15.98,28.99,,
3674058,82238356312,4,7.99,,
3674082,82238356314,3.15,6.29,,
3674090,82238356311,3.99,7.99,,
3674108,82238324654,9.89,17.79,,
3674116,82238324637,34.94,69.89,,
3674140,82238353694,17.6,32.29,,
3674157,82238327115,8.91,18.79,,
3674165,82238324630,5.81,11.69,,
3674199,2429127491,22.25,1.49,,
3674322,64015423436,99.63,164.39,,
3674850,7050102461,8.91,12.99,,
3675188,2791700027,10.41,16.49,,
3675402,35310020230,17.26,21.99,,
3675717,35860271140,235.29,379.49,,
3675741,76644371739,10.23,6.99,,
3675857,76644371762,14.66,19.99,,
3675865,76644371593,10.23,6.99,,
3675873,76644371595,10.23,6.99,,
3676376,85140900722,5.72,14.09,,
3677317,5113119357,2.83,6.19,,
3677564,35230471650,19.64,32.19,,
3677796,1204401113,6.08,9.29,,
3677820,1204403963,6.08,9.29,,
3678141,5000093560,21.49,30.99,,
3678679,82238358378,167.13,278.55,,
3678737,7431272900,15.29,21.99,,
3678836,3076854127,23.22,33.19,,
3678844,3076867930,23.22,33.19,,
3678901,70074650401,32.59,4.59,,
3678919,7007466437,39.6,4.19,,
3678935,70074650463,85.79,5.99,,
3678943,7007466436,54.79,6.09,,
3678992,70738778237,50.39,83.98,,
3681038,74098527113,7.92,13.19,,
3681046,74098523023,9.9,16.49,,
3681061,74098521338,5.28,8.79,,
3681509,7940034960,4.7,7.99,,
3681533,7940034364,5.59,8.19,,
3681822,1111124091,5.13,6.59,,
3682499,31254600155,4.88,7.19,,
3682507,7061044030,8.79,24.19,,
3683042,7061014008,31.34,86.29,,
3683232,7061014020,31.42,86.49,,
3683356,7061014040,20.41,56.19,,
3683489,3805600086,2.05,3.79,,
3683737,3805600081,2.05,3.79,,
3683968,7061044008,16.66,47.39,,
3684008,3805600082,2.05,3.79,,
3684024,7061044012,12.11,33.39,,
3684107,30997512202,2.3,4.59,,
3684644,3805600084,2.05,3.79,,
3685013,85546200707,3.06,25.99,,
3685948,85000144903,28.04,53.99,,
3686250,3700000382,1.92,3.49,,
3687035,30045055726,6.89,9.29,,
3687043,30045016904,6.62,10.19,,
3687050,30045038605,7.12,10.19,,
3687068,30045016104,7.12,10.19,,
3687266,60338280040,33.13,58.09,,
3687274,4167013210,2.29,2.69,,
3688066,74973502435,182.06,208.29,,
3688223,70414200032,56.43,92.29,,
3688892,85161500617,13.75,25.99,,
3689973,525185208,7.32,10.99,,
3690195,85499500700,3.46,7.69,,
3690443,4746900511,5.4,8.89,,
3690468,38151918336,3.39,5.39,,
3690492,38151918338,3.39,5.39,,
3692100,35497333751,5.8,11.19,,
3695798,7007466642,5.8,7.49,,
3695806,87857301041,6.25,12.16,,
3695855,7940034308,5.59,8.19,,
3696143,3660231191,5.5,9.99,,
3696150,3660231187,5.5,9.99,,
3696176,3660231159,5.5,9.99,,
3696705,86394800022,13.32,29.99,,
3696713,79854089813,7.54,13.59,,
3696747,79854077490,5.39,9.29,,
3696853,30225038280,2.39,6.19,,
3699113,2571501133,6.6,13.99,,
3699923,82238358087,10.29,21.59,,
3700564,73221602018,10.12,15.99,,
3701273,84009310314,4.39,6.99,,
3701281,84009310048,4.39,6.99,,
3701331,84009310471,4.39,6.99,,
